p n nt time
512 75001 100 15.247354
512 75001 100 15.247133
512 75001 100 15.247045
512 75001 100 15.246843
512 75001 100 15.248014
512 75001 100 15.248070
512 75001 100 15.248148
512 75001 100 15.248419
512 75001 100 15.248457
512 75001 100 15.248621
512 75001 100 15.249007
512 75001 100 15.249437
512 75001 100 15.251080
512 75001 100 15.251608
512 75001 100 15.252985
512 75001 100 15.254428
512 75001 100 15.254553
512 75001 100 15.255266
512 75001 100 15.255630
512 75001 100 15.255933
512 75001 100 15.255475
512 75001 100 15.256019
512 75001 100 15.256102
512 75001 100 15.256601
512 75001 100 15.256587
512 75001 100 15.256951
512 75001 100 15.257184
512 75001 100 15.257014
512 75001 100 15.256570
512 75001 100 15.257464
512 75001 100 15.256536
512 75001 100 15.257300
512 75001 100 15.257282
512 75001 100 15.257017
512 75001 100 15.256997
512 75001 100 15.256600
512 75001 100 15.256705
512 75001 100 15.257027
512 75001 100 15.256677
512 75001 100 15.258025
512 75001 100 15.258040
512 75001 100 15.257651
512 75001 100 15.258645
512 75001 100 15.259067
512 75001 100 15.259008
512 75001 100 15.259658
512 75001 100 15.260044
512 75001 100 15.259479
512 75001 100 15.260544
512 75001 100 15.260374
512 75001 100 15.261284
512 75001 100 15.261248
512 75001 100 15.261070
512 75001 100 15.261131
512 75001 100 15.261045
512 75001 100 15.261596
512 75001 100 15.262004
512 75001 100 15.261898
512 75001 100 15.262712
512 75001 100 15.263149
512 75001 100 15.263396
512 75001 100 15.264459
512 75001 100 15.265564
512 75001 100 15.265476
512 75001 100 15.265792
512 75001 100 15.268215
512 75001 100 15.273945
512 75001 100 15.275111
512 75001 100 15.280479
512 75001 100 15.283202
512 75001 100 15.286514
512 75001 100 15.291626
512 75001 100 15.293731
512 75001 100 15.297047
512 75001 100 15.299769
512 75001 100 15.302894
512 75001 100 15.307882
512 75001 100 15.308082
512 75001 100 15.309331
512 75001 100 15.317575
512 75001 100 15.318166
512 75001 100 15.324802
512 75001 100 15.327397
512 75001 100 15.333918
512 75001 100 15.338308
512 75001 100 15.342966
512 75001 100 15.352363
512 75001 100 15.352065
512 75001 100 15.359475
512 75001 100 15.360180
512 75001 100 15.369279
512 75001 100 15.374807
512 75001 100 15.376871
512 75001 100 15.380772
512 75001 100 15.384727
512 75001 100 15.386608
512 75001 100 15.389418
512 75001 100 15.394388
512 75001 100 15.399213
512 75001 100 15.400724
512 75001 100 15.404543
512 75001 100 15.408079
512 75001 100 15.412162
512 75001 100 15.414942
512 75001 100 15.418517
512 75001 100 15.421808
512 75001 100 15.425951
512 75001 100 15.426414
512 75001 100 15.433555
512 75001 100 15.434102
512 75001 100 15.435014
512 75001 100 15.438566
512 75001 100 15.438598
512 75001 100 15.438279
512 75001 100 15.439646
512 75001 100 15.440115
512 75001 100 15.442720
512 75001 100 15.446055
512 75001 100 15.447273
512 75001 100 15.451512
512 75001 100 15.451869
512 75001 100 15.456762
512 75001 100 15.457618
512 75001 100 15.463507
512 75001 100 15.464748
512 75001 100 15.469080
512 75001 100 15.468990
512 75001 100 15.469279
512 75001 100 15.469342
512 75001 100 15.472018
512 75001 100 15.473241
512 75001 100 15.480640
512 75001 100 15.481272
512 75001 100 15.486224
512 75001 100 15.491956
512 75001 100 15.492389
512 75001 100 15.498791
512 75001 100 15.512654
512 75001 100 15.514194
512 75001 100 15.516735
512 75001 100 15.520362
512 75001 100 15.522505
512 75001 100 15.529176
512 75001 100 15.530917
512 75001 100 15.531361
512 75001 100 15.534969
512 75001 100 15.541788
512 75001 100 15.548684
512 75001 100 15.553504
512 75001 100 15.558564
512 75001 100 15.558191
512 75001 100 15.561612
512 75001 100 15.564131
512 75001 100 15.573715
512 75001 100 15.578016
512 75001 100 15.587367
512 75001 100 15.588748
512 75001 100 15.593006
512 75001 100 15.597055
512 75001 100 15.599548
512 75001 100 15.606024
512 75001 100 15.606949
512 75001 100 15.611227
512 75001 100 15.617716
512 75001 100 15.623432
512 75001 100 15.623734
512 75001 100 15.628750
512 75001 100 15.629377
512 75001 100 15.634487
512 75001 100 15.639277
512 75001 100 15.639448
512 75001 100 15.639626
512 75001 100 15.641882
512 75001 100 15.649294
512 75001 100 15.656532
512 75001 100 15.663156
512 75001 100 15.670707
512 75001 100 15.677082
512 75001 100 15.682585
512 75001 100 15.689253
512 75001 100 15.689269
512 100001 100 27.175358
512 100001 100 27.178717
512 100001 100 27.179436
512 100001 100 27.187441
512 100001 100 27.190685
512 100001 100 27.195508
512 100001 100 27.195719
512 100001 100 27.195866
512 100001 100 27.196009
512 100001 100 27.196244
512 100001 100 27.195949
512 100001 100 27.197816
512 100001 100 27.198471
512 100001 100 27.199301
512 100001 100 27.198941
512 100001 100 27.199415
512 100001 100 27.199297
512 100001 100 27.199709
512 100001 100 27.200677
512 100001 100 27.201878
512 100001 100 27.201608
512 100001 100 27.202866
512 100001 100 27.203069
512 100001 100 27.203748
512 100001 100 27.204205
512 100001 100 27.204135
512 100001 100 27.204754
512 100001 100 27.207266
512 100001 100 27.209085
512 100001 100 27.209848
512 100001 100 27.210422
512 100001 100 27.212340
512 100001 100 27.213462
512 100001 100 27.213270
512 100001 100 27.213152
512 100001 100 27.215199
512 100001 100 27.215684
512 100001 100 27.215686
512 100001 100 27.216289
512 100001 100 27.219450
512 100001 100 27.219134
512 100001 100 27.220450
512 100001 100 27.221073
512 100001 100 27.221146
512 100001 100 27.222278
512 100001 100 27.224598
512 100001 100 27.224547
512 100001 100 27.225129
512 100001 100 27.225497
512 100001 100 27.225669
512 100001 100 27.226464
512 100001 100 27.226850
512 100001 100 27.228871
512 100001 100 27.228691
512 100001 100 27.229629
512 100001 100 27.230344
512 100001 100 27.230298
512 100001 100 27.230656
512 100001 100 27.231552
512 100001 100 27.231235
512 100001 100 27.232115
512 100001 100 27.232390
512 100001 100 27.234809
512 100001 100 27.234748
512 100001 100 27.235502
512 100001 100 27.235621
512 100001 100 27.235927
512 100001 100 27.236252
512 100001 100 27.236156
512 100001 100 27.236377
512 100001 100 27.236736
512 100001 100 27.236657
512 100001 100 27.237284
512 100001 100 27.237380
512 100001 100 27.237734
512 100001 100 27.239916
512 100001 100 27.240626
512 100001 100 27.240563
512 100001 100 27.240682
512 100001 100 27.241323
512 100001 100 27.241924
512 100001 100 27.241602
512 100001 100 27.241521
512 100001 100 27.242279
512 100001 100 27.242081
512 100001 100 27.242360
512 100001 100 27.242737
512 100001 100 27.245260
512 100001 100 27.244981
512 100001 100 27.245753
512 100001 100 27.245595
512 100001 100 27.246365
512 100001 100 27.246509
512 100001 100 27.246938
512 100001 100 27.246950
512 100001 100 27.246947
512 100001 100 27.247185
512 100001 100 27.247729
512 100001 100 27.247792
512 100001 100 27.247688
512 100001 100 27.248053
512 100001 100 27.248284
512 100001 100 27.248738
512 100001 100 27.248599
512 100001 100 27.248555
512 100001 100 27.248888
512 100001 100 27.248848
512 100001 100 27.249402
512 100001 100 27.249024
512 100001 100 27.249241
512 100001 100 27.249386
512 100001 100 27.248985
512 100001 100 27.249045
512 100001 100 27.249481
512 100001 100 27.249584
512 100001 100 27.249461
512 100001 100 27.249471
512 100001 100 27.249745
512 100001 100 27.250158
512 100001 100 27.249910
512 100001 100 27.249469
512 100001 100 27.249863
512 100001 100 27.250105
512 100001 100 27.250039
512 100001 100 27.250427
512 100001 100 27.250318
512 100001 100 27.250210
512 100001 100 27.250304
512 100001 100 27.250356
512 100001 100 27.250148
512 100001 100 27.249928
512 100001 100 27.250739
512 100001 100 27.250104
512 100001 100 27.250254
512 100001 100 27.250426
512 100001 100 27.250872
512 100001 100 27.250691
512 100001 100 27.250596
512 100001 100 27.251118
512 100001 100 27.250617
512 100001 100 27.251294
512 100001 100 27.250890
512 100001 100 27.250733
512 100001 100 27.251444
512 100001 100 27.251041
512 100001 100 27.251244
512 100001 100 27.251510
512 100001 100 27.251379
512 100001 100 27.251696
512 100001 100 27.251607
512 100001 100 27.252080
512 100001 100 27.252522
512 100001 100 27.252394
512 100001 100 27.252056
512 100001 100 27.252648
512 100001 100 27.253421
512 100001 100 27.253250
512 100001 100 27.252528
512 100001 100 27.253343
512 100001 100 27.253180
512 100001 100 27.253392
512 100001 100 27.253043
512 100001 100 27.252802
512 100001 100 27.253158
512 100001 100 27.253111
512 100001 100 27.253050
512 100001 100 27.253511
512 100001 100 27.253888
512 100001 100 27.254081
512 100001 100 27.254182
512 100001 100 27.254485
512 100001 100 27.254254
512 100001 100 27.254434
512 100001 100 27.254685
512 100001 100 27.254677
512 100001 100 27.255406
512 100001 100 27.255727
512 100001 100 27.256866
512 100001 100 27.257520
512 100001 100 27.258302
512 100001 100 27.258773
512 100001 100 27.258781
512 100001 100 27.259444
512 100001 100 27.260018
512 100001 100 27.259667
512 100001 100 27.259917
512 100001 100 27.260334
512 100001 100 27.260413
512 100001 100 27.260997
512 100001 100 27.261301
512 100001 100 27.261470
512 100001 100 27.261450
512 100001 100 27.261455
512 100001 100 27.261496
512 100001 100 27.261211
512 100001 100 27.261512
512 100001 100 27.261703
512 100001 100 27.261738
512 100001 100 27.261643
512 100001 100 27.261606
512 100001 100 27.261733
512 100001 100 27.262012
512 100001 100 27.262212
512 100001 100 27.262104
512 100001 100 27.263339
512 100001 100 27.264706
512 100001 100 27.264706
512 100001 100 27.266459
512 100001 100 27.267985
512 100001 100 27.269129
512 100001 100 27.269349
512 100001 100 27.269609
512 100001 100 27.270075
512 100001 100 27.271552
512 100001 100 27.273526
512 100001 100 27.273847
512 100001 100 27.277477
512 100001 100 27.277930
512 100001 100 27.278405
512 100001 100 27.279124
512 100001 100 27.279073
512 100001 100 27.279704
512 100001 100 27.281227
512 100001 100 27.282163
512 100001 100 27.283139
512 100001 100 27.283489
512 100001 100 27.284190
512 100001 100 27.285230
512 100001 100 27.285126
512 100001 100 27.285536
512 100001 100 27.286807
512 100001 100 27.287152
512 100001 100 27.287184
512 100001 100 27.287504
512 100001 100 27.287273
512 100001 100 27.287632
512 100001 100 27.287641
512 100001 100 27.288029
512 100001 100 27.288337
512 100001 100 27.288058
512 100001 100 27.288325
512 100001 100 27.288784
512 100001 100 27.288671
512 100001 100 27.289207
512 100001 100 27.288841
512 100001 100 27.289162
512 100001 100 27.289200
512 100001 100 27.289507
512 100001 100 27.289537
512 100001 100 27.289776
512 100001 100 27.290043
512 100001 100 27.290718
512 100001 100 27.290319
512 100001 100 27.290834
512 100001 100 27.291517
512 100001 100 27.291618
512 100001 100 27.291511
512 100001 100 27.291726
512 100001 100 27.291502
512 100001 100 27.291429
512 100001 100 27.291632
512 100001 100 27.291668
512 100001 100 27.292626
512 100001 100 27.292484
512 100001 100 27.293702
512 100001 100 27.293587
512 100001 100 27.294288
512 100001 100 27.294550
512 100001 100 27.294842
512 100001 100 27.294760
512 100001 100 27.294244
512 100001 100 27.294860
512 100001 100 27.295491
512 100001 100 27.299175
512 100001 100 27.299826
512 100001 100 27.299746
512 100001 100 27.299944
512 100001 100 27.299603
512 100001 100 27.299520
512 100001 100 27.299673
512 100001 100 27.299964
512 100001 100 27.300007
512 100001 100 27.300072
512 100001 100 27.299993
512 100001 100 27.299966
512 100001 100 27.300068
512 100001 100 27.300250
512 100001 100 27.300349
512 100001 100 27.300551
512 100001 100 27.300484
512 100001 100 27.300677
512 100001 100 27.305504
512 100001 100 27.308567
512 100001 100 27.319296
512 100001 100 27.323851
512 100001 100 27.325617
512 100001 100 27.332140
512 100001 100 27.337743
512 100001 100 27.338087
512 100001 100 27.340534
512 100001 100 27.353034
512 100001 100 27.353713
512 100001 100 27.361232
512 100001 100 27.368229
512 100001 100 27.368922
512 100001 100 27.370662
512 100001 100 27.380352
512 100001 100 27.386145
512 100001 100 27.385150
512 100001 100 27.393883
512 100001 100 27.399158
512 100001 100 27.411871
512 100001 100 27.412515
512 100001 100 27.413212
512 100001 100 27.421772
512 100001 100 27.423417
512 100001 100 27.426792
512 100001 100 27.428253
512 100001 100 27.429123
512 100001 100 27.437930
512 100001 100 27.440913
512 100001 100 27.447256
512 100001 100 27.451911
512 100001 100 27.455451
512 100001 100 27.459085
512 100001 100 27.473873
512 100001 100 27.475532
512 100001 100 27.477639
512 100001 100 27.488141
512 100001 100 27.490013
512 100001 100 27.496026
512 100001 100 27.503239
512 100001 100 27.504932
512 100001 100 27.508097
512 100001 100 27.511440
512 100001 100 27.516076
512 100001 100 27.517368
512 100001 100 27.520956
512 100001 100 27.528350
512 100001 100 27.530515
512 100001 100 27.536648
512 100001 100 27.545171
512 100001 100 27.545498
512 100001 100 27.553663
512 100001 100 27.557963
512 100001 100 27.560182
512 100001 100 27.560794
512 100001 100 27.567936
512 100001 100 27.569845
512 100001 100 27.575683
512 100001 100 27.578124
512 100001 100 27.582965
512 100001 100 27.591932
512 100001 100 27.594935
512 100001 100 27.597153
512 100001 100 27.601367
512 100001 100 27.601315
512 100001 100 27.601364
512 100001 100 27.606472
512 100001 100 27.606927
512 100001 100 27.621334
512 100001 100 27.626996
512 100001 100 27.630642
512 100001 100 27.639608
512 100001 100 27.640807
512 100001 100 27.642212
512 100001 100 27.645155
512 100001 100 27.654400
512 100001 100 27.657804
512 100001 100 27.661096
512 100001 100 27.666901
512 100001 100 27.667090
512 100001 100 27.666639
512 100001 100 27.668007
512 100001 100 27.669429
512 100001 100 27.676323
512 100001 100 27.683366
512 100001 100 27.683382
512 100001 100 27.684550
512 100001 100 27.693036
512 100001 100 27.694463
512 100001 100 27.701850
512 100001 100 27.709361
512 100001 100 27.715254
512 100001 100 27.716149
512 100001 100 27.715840
512 100001 100 27.723465
512 100001 100 27.726218
512 100001 100 27.733176
512 100001 100 27.733992
512 100001 100 27.733554
512 100001 100 27.743204
512 100001 100 27.753220
512 100001 100 27.753579
512 100001 100 27.753437
512 100001 100 27.755209
512 100001 100 27.755420
512 100001 100 27.765506
512 100001 100 27.780903
512 100001 100 27.785115
512 100001 100 27.794257
512 100001 100 27.810038
512 100001 100 27.814382
512 100001 100 27.814492
512 100001 100 27.816893
512 100001 100 27.816744
512 100001 100 27.826512
512 100001 100 27.829895
512 100001 100 27.832214
512 100001 100 27.834716
512 100001 100 27.837176
512 100001 100 27.842193
512 100001 100 27.843011
512 100001 100 27.851170
512 100001 100 27.853577
512 100001 100 27.859802
512 100001 100 27.864307
512 100001 100 27.870318
512 100001 100 27.870658
512 100001 100 27.881811
512 100001 100 27.887555
512 100001 100 27.888052
512 100001 100 27.898120
512 100001 100 27.899068
512 100001 100 27.909767
512 100001 100 27.912572
512 100001 100 27.914685
512 100001 100 27.920266
512 100001 100 27.929322
512 100001 100 27.930704
512 100001 100 27.931528
512 100001 100 27.933047
512 100001 100 27.944923
512 100001 100 27.950102
512 100001 100 27.950347
512 100001 100 27.949987
512 100001 100 27.959728
512 100001 100 27.963044
512 100001 100 27.969706
512 100001 100 27.980185
512 100001 100 27.985847
512 100001 100 27.990042
512 100001 100 28.001271
512 100001 100 28.001490
512 100001 100 28.001015
512 100001 100 28.008748
512 100001 100 28.031304
512 100001 100 28.053003
512 100001 100 28.076365
512 100001 100 28.097587
512 100001 100 28.121950
512 100001 100 28.136190
512 100001 100 28.165593
512 100001 100 28.173391
512 100001 100 28.210186
512 100001 100 28.211032
512 100001 100 28.255716
512 100001 100 28.287981
512 100001 100 28.316499
512 100001 100 28.373730
512 100001 100 28.406218
512 100001 100 28.437973
512 100001 100 28.452533
512 100001 100 28.504277
512 100001 100 28.528247
512 100001 100 28.557151
512 100001 100 28.608556
512 100001 100 28.638426
512 100001 100 28.659015
512 100001 100 28.688865
512 100001 100 28.708636
512 100001 100 28.739484
512 100001 100 28.755439
512 100001 100 28.786567
512 100001 100 28.806848
512 100001 100 28.834911
512 100001 100 28.851664
512 100001 100 28.879106
512 100001 100 28.895973
512 100001 100 28.923321
512 100001 100 28.937861
512 100001 100 28.965250
512 100001 100 28.967103
512 100001 100 28.977360
512 100001 100 28.982288
512 100001 100 28.998004
512 100001 100 29.016710
512 100001 100 29.023539
512 100001 100 29.067923
512 100001 100 29.071710
512 100001 100 29.103278
512 100001 100 29.108175
512 100001 100 29.141664
512 100001 100 29.159317
512 100001 100 29.174449
512 100001 100 29.175381
512 100001 100 29.183115
512 100001 100 29.183450
512 100001 100 29.209626
512 100001 100 29.225850
512 100001 100 29.225543
512 100001 100 29.273031
512 100001 100 29.273847
512 100001 100 29.319441
512 100001 100 29.320150
512 100001 100 29.364281
512 100001 100 29.365127
512 100001 100 29.402303
512 100001 100 29.402623
512 100001 100 29.409259
512 100001 100 29.409091
512 100001 100 29.409330
512 2501 100 0.025916
512 2501 100 0.026052
512 2501 100 0.026004
512 2501 100 0.025653
512 2501 100 0.025886
512 2501 100 0.025837
512 2501 100 0.025986
512 2501 100 0.025973
512 2501 100 0.026147
512 2501 100 0.025916
512 2501 100 0.025624
512 2501 100 0.025732
512 2501 100 0.025946
512 2501 100 0.026286
512 2501 100 0.026842
512 2501 100 0.026858
512 2501 100 0.027180
512 2501 100 0.026778
512 2501 100 0.027396
512 2501 100 0.027262
512 2501 100 0.027412
512 2501 100 0.027020
512 2501 100 0.027516
512 2501 100 0.027196
512 2501 100 0.026975
512 2501 100 0.027237
512 2501 100 0.027375
512 2501 100 0.027613
512 2501 100 0.027094
512 2501 100 0.027176
512 2501 100 0.027255
512 2501 100 0.026963
512 2501 100 0.027578
512 2501 100 0.027393
512 2501 100 0.026841
512 2501 100 0.027344
512 2501 100 0.027528
512 2501 100 0.027289
512 2501 100 0.027153
512 2501 100 0.027470
512 2501 100 0.027287
512 2501 100 0.027731
512 2501 100 0.027413
512 2501 100 0.027486
512 2501 100 0.027395
512 2501 100 0.027700
512 2501 100 0.027620
512 2501 100 0.027896
512 2501 100 0.027239
512 2501 100 0.028170
512 2501 100 0.027292
512 2501 100 0.027929
512 2501 100 0.027779
512 2501 100 0.027974
512 2501 100 0.027522
512 2501 100 0.027571
512 2501 100 0.027786
512 2501 100 0.027903
512 2501 100 0.028005
512 2501 100 0.027790
512 2501 100 0.027892
512 2501 100 0.028115
512 2501 100 0.028162
512 2501 100 0.027782
512 2501 100 0.027928
512 2501 100 0.027969
512 2501 100 0.027894
512 2501 100 0.028267
512 2501 100 0.028038
512 2501 100 0.028585
512 2501 100 0.028097
512 2501 100 0.028351
512 2501 100 0.028225
512 2501 100 0.028162
512 2501 100 0.028333
512 2501 100 0.028607
512 2501 100 0.028274
512 2501 100 0.028437
512 2501 100 0.028604
512 2501 100 0.028338
512 2501 100 0.028539
512 2501 100 0.028636
512 2501 100 0.028497
512 2501 100 0.028582
512 2501 100 0.028793
512 2501 100 0.028609
512 2501 100 0.028641
512 2501 100 0.028798
512 2501 100 0.028691
512 2501 100 0.028699
512 2501 100 0.028346
512 2501 100 0.028571
512 2501 100 0.028599
512 2501 100 0.028936
512 2501 100 0.028440
512 2501 100 0.028280
512 2501 100 0.029015
512 2501 100 0.028383
512 2501 100 0.028644
512 2501 100 0.028903
512 2501 100 0.028418
512 2501 100 0.028675
512 2501 100 0.028667
512 2501 100 0.028578
512 2501 100 0.028672
512 2501 100 0.028674
512 2501 100 0.028775
512 2501 100 0.028891
512 2501 100 0.029184
512 2501 100 0.028451
512 2501 100 0.028575
512 2501 100 0.029067
512 2501 100 0.028400
512 2501 100 0.029231
512 2501 100 0.029004
512 2501 100 0.028757
512 2501 100 0.029343
512 2501 100 0.028814
512 2501 100 0.028941
512 2501 100 0.028564
512 2501 100 0.028933
512 2501 100 0.029346
512 2501 100 0.028983
512 2501 100 0.029126
512 2501 100 0.029219
512 2501 100 0.028791
512 2501 100 0.029022
512 2501 100 0.029032
512 2501 100 0.029200
512 2501 100 0.029227
512 2501 100 0.028777
512 2501 100 0.029023
512 2501 100 0.029409
512 2501 100 0.028886
512 2501 100 0.028947
512 2501 100 0.029419
512 2501 100 0.028850
512 2501 100 0.028940
512 2501 100 0.029493
512 2501 100 0.028573
512 2501 100 0.029281
512 2501 100 0.029371
512 2501 100 0.028858
512 2501 100 0.029456
512 2501 100 0.029529
512 2501 100 0.028849
512 2501 100 0.029356
512 2501 100 0.029275
512 2501 100 0.028823
512 2501 100 0.029823
512 2501 100 0.028988
512 2501 100 0.029661
512 2501 100 0.029319
512 2501 100 0.029111
512 2501 100 0.028802
512 2501 100 0.029511
512 2501 100 0.030334
512 2501 100 0.029246
512 2501 100 0.028740
512 2501 100 0.029682
512 2501 100 0.030509
512 2501 100 0.030253
512 2501 100 0.030373
512 2501 100 0.029125
512 2501 100 0.028600
512 2501 100 0.029588
512 2501 100 0.029427
512 2501 100 0.028631
512 2501 100 0.029329
512 2501 100 0.028772
512 2501 100 0.029628
512 2501 100 0.029593
512 2501 100 0.028877
512 2501 100 0.029187
512 2501 100 0.029043
512 2501 100 0.029762
512 2501 100 0.029299
512 2501 100 0.029016
512 2501 100 0.029690
512 2501 100 0.029660
512 2501 100 0.028918
512 2501 100 0.030065
512 2501 100 0.029750
512 2501 100 0.029211
512 2501 100 0.029634
512 2501 100 0.030025
512 2501 100 0.029327
512 2501 100 0.030015
512 2501 100 0.030188
512 2501 100 0.029060
512 2501 100 0.029992
512 2501 100 0.030237
512 2501 100 0.029103
512 2501 100 0.030009
512 2501 100 0.030443
512 2501 100 0.029140
512 2501 100 0.029825
512 2501 100 0.030009
512 2501 100 0.029054
512 2501 100 0.029934
512 2501 100 0.031050
512 2501 100 0.029240
512 2501 100 0.029867
512 2501 100 0.030200
512 2501 100 0.031086
512 2501 100 0.030980
512 2501 100 0.030371
512 2501 100 0.029103
512 2501 100 0.029990
512 2501 100 0.030914
512 2501 100 0.030527
512 2501 100 0.029448
512 2501 100 0.029855
512 2501 100 0.030295
512 2501 100 0.029209
512 2501 100 0.030039
512 2501 100 0.030053
512 2501 100 0.029011
512 2501 100 0.029882
512 2501 100 0.029356
512 2501 100 0.029837
512 2501 100 0.030509
512 2501 100 0.030498
512 2501 100 0.029492
512 2501 100 0.029671
512 2501 100 0.030241
512 2501 100 0.029367
512 2501 100 0.030061
512 2501 100 0.030428
512 2501 100 0.029285
512 2501 100 0.029935
512 2501 100 0.029150
512 2501 100 0.031398
512 2501 100 0.031420
512 2501 100 0.031181
512 2501 100 0.029051
512 2501 100 0.029668
512 2501 100 0.031315
512 2501 100 0.031289
512 2501 100 0.031228
512 2501 100 0.031495
512 2501 100 0.029042
512 2501 100 0.029666
512 2501 100 0.031402
512 2501 100 0.029573
512 2501 100 0.030126
512 2501 100 0.031269
512 2501 100 0.031449
512 2501 100 0.031280
512 2501 100 0.031112
512 2501 100 0.029470
512 2501 100 0.029801
512 2501 100 0.031019
512 2501 100 0.031544
512 2501 100 0.029461
512 2501 100 0.030111
512 2501 100 0.031223
512 2501 100 0.031566
512 2501 100 0.029295
512 2501 100 0.030185
512 2501 100 0.031172
512 2501 100 0.031198
512 2501 100 0.029198
512 2501 100 0.029729
512 2501 100 0.031425
512 2501 100 0.031162
512 2501 100 0.031012
512 2501 100 0.029703
512 2501 100 0.031469
512 2501 100 0.031026
512 2501 100 0.031467
512 2501 100 0.031397
512 2501 100 0.030824
512 2501 100 0.031143
512 2501 100 0.030809
512 2501 100 0.031240
512 2501 100 0.031350
512 2501 100 0.031125
512 2501 100 0.031570
512 2501 100 0.031674
512 2501 100 0.030927
512 2501 100 0.031569
512 2501 100 0.031207
512 2501 100 0.031159
512 2501 100 0.031616
512 2501 100 0.031638
512 2501 100 0.031248
512 2501 100 0.030775
512 2501 100 0.031647
512 2501 100 0.031391
512 2501 100 0.031071
512 2501 100 0.031897
512 2501 100 0.031651
512 2501 100 0.031474
512 2501 100 0.031754
512 2501 100 0.031384
512 2501 100 0.031625
512 2501 100 0.031529
512 2501 100 0.031934
512 2501 100 0.031891
512 2501 100 0.031501
512 2501 100 0.031659
512 2501 100 0.031825
512 2501 100 0.031799
512 2501 100 0.031687
512 2501 100 0.031514
512 2501 100 0.031747
512 2501 100 0.032023
512 2501 100 0.031860
512 2501 100 0.031840
512 2501 100 0.031864
512 2501 100 0.031331
512 2501 100 0.031594
512 2501 100 0.031769
512 2501 100 0.032010
512 2501 100 0.031851
512 2501 100 0.031639
512 2501 100 0.031717
512 2501 100 0.031983
512 2501 100 0.031709
512 2501 100 0.031955
512 2501 100 0.031917
512 2501 100 0.031963
512 2501 100 0.031885
512 2501 100 0.031814
512 2501 100 0.031936
512 2501 100 0.031883
512 2501 100 0.031534
512 2501 100 0.032212
512 2501 100 0.032006
512 2501 100 0.032202
512 2501 100 0.031902
512 2501 100 0.032924
512 2501 100 0.032247
512 2501 100 0.031955
512 2501 100 0.032200
512 2501 100 0.031877
512 2501 100 0.032810
512 2501 100 0.032420
512 2501 100 0.032375
512 2501 100 0.032494
512 2501 100 0.032217
512 2501 100 0.032572
512 2501 100 0.031973
512 2501 100 0.032607
512 2501 100 0.031808
512 2501 100 0.032641
512 2501 100 0.031956
512 2501 100 0.032984
512 2501 100 0.032150
512 2501 100 0.033046
512 2501 100 0.033440
512 2501 100 0.032415
512 2501 100 0.032014
512 2501 100 0.032384
512 2501 100 0.033029
512 2501 100 0.033501
512 2501 100 0.032434
512 2501 100 0.032305
512 2501 100 0.032511
512 2501 100 0.032328
512 2501 100 0.032858
512 2501 100 0.033069
512 2501 100 0.032349
512 2501 100 0.032511
512 2501 100 0.033732
512 2501 100 0.033795
512 2501 100 0.033618
512 2501 100 0.033761
512 2501 100 0.034070
512 2501 100 0.034105
512 2501 100 0.034138
512 2501 100 0.034035
512 2501 100 0.033861
512 2501 100 0.033968
512 2501 100 0.033927
512 2501 100 0.033890
512 2501 100 0.033595
512 2501 100 0.033629
512 2501 100 0.033631
512 2501 100 0.033692
512 2501 100 0.033704
512 2501 100 0.032556
512 2501 100 0.033927
512 2501 100 0.033565
512 2501 100 0.034086
512 2501 100 0.034100
512 2501 100 0.033941
512 2501 100 0.034136
512 2501 100 0.034024
512 2501 100 0.033826
512 2501 100 0.034011
512 2501 100 0.034045
512 2501 100 0.034123
512 2501 100 0.034155
512 2501 100 0.034160
512 2501 100 0.034144
512 2501 100 0.034041
512 2501 100 0.033962
512 2501 100 0.033795
512 2501 100 0.033793
512 2501 100 0.033921
512 2501 100 0.034181
512 2501 100 0.033992
512 2501 100 0.033833
512 2501 100 0.033848
512 2501 100 0.033256
512 2501 100 0.032732
512 2501 100 0.032905
512 2501 100 0.034222
512 2501 100 0.034315
512 2501 100 0.034006
512 2501 100 0.034352
512 2501 100 0.034285
512 2501 100 0.034192
512 2501 100 0.034087
512 2501 100 0.034153
512 2501 100 0.033843
512 2501 100 0.033275
512 2501 100 0.032452
512 2501 100 0.032830
512 2501 100 0.033110
512 2501 100 0.033031
512 2501 100 0.033580
512 2501 100 0.032903
512 2501 100 0.033584
512 2501 100 0.032852
512 2501 100 0.033407
512 2501 100 0.032571
512 2501 100 0.033461
512 2501 100 0.032962
512 2501 100 0.033495
512 2501 100 0.032660
512 2501 100 0.033355
512 2501 100 0.032640
512 2501 100 0.033460
512 2501 100 0.032832
512 2501 100 0.033387
512 2501 100 0.033243
512 2501 100 0.033429
512 2501 100 0.033217
512 2501 100 0.033389
512 2501 100 0.032847
512 2501 100 0.033459
512 2501 100 0.033110
512 2501 100 0.033336
512 2501 100 0.033101
512 2501 100 0.033633
512 2501 100 0.033023
512 2501 100 0.033228
512 2501 100 0.032898
512 2501 100 0.033524
512 2501 100 0.033209
512 2501 100 0.033638
512 2501 100 0.033099
512 2501 100 0.033753
512 2501 100 0.033329
512 2501 100 0.033634
512 2501 100 0.033196
512 2501 100 0.033768
512 2501 100 0.033206
512 2501 100 0.033684
512 2501 100 0.033361
512 2501 100 0.033990
512 2501 100 0.033437
512 2501 100 0.034080
512 2501 100 0.033138
512 2501 100 0.033719
512 2501 100 0.033420
512 2501 100 0.033857
512 2501 100 0.033394
512 2501 100 0.034132
512 2501 100 0.033179
