p n nt time
128 10001 25 0.607409
128 10001 25 0.608010
128 10001 25 0.608004
128 10001 25 0.608018
128 10001 25 0.607393
128 10001 25 0.608323
128 10001 25 0.607686
128 10001 25 0.607645
128 10001 25 0.608074
128 10001 25 0.608650
128 10001 25 0.609052
128 10001 25 0.610046
128 10001 25 0.610456
128 10001 25 0.610535
128 10001 25 0.610245
128 10001 25 0.611281
128 10001 25 0.611080
128 10001 25 0.610364
128 10001 25 0.610587
128 10001 25 0.611480
128 10001 25 0.611951
128 10001 25 0.610803
128 10001 25 0.612223
128 10001 25 0.612264
128 10001 25 0.612524
128 10001 25 0.613049
128 10001 25 0.612965
128 10001 25 0.613485
128 10001 25 0.612978
128 10001 25 0.612450
128 10001 25 0.612958
128 10001 25 0.613226
128 10001 25 0.612647
128 10001 25 0.613264
128 10001 25 0.613536
128 10001 25 0.613631
128 10001 25 0.613420
128 10001 25 0.614187
128 10001 25 0.613910
128 10001 25 0.613884
128 10001 25 0.613190
128 10001 25 0.613860
128 10001 25 0.613741
128 10001 25 0.613109
128 10001 25 0.613190
128 10001 25 0.613812
128 10001 25 0.613639
128 10001 25 0.613760
128 10001 25 0.614029
128 10001 25 0.614533
128 10001 25 0.614429
128 10001 25 0.614343
128 10001 25 0.614296
128 10001 25 0.614682
128 10001 25 0.614664
128 10001 25 0.614984
128 10001 25 0.614965
128 10001 25 0.614879
128 10001 25 0.614009
128 10001 25 0.613804
128 10001 25 0.614028
128 10001 25 0.614157
128 10001 25 0.614995
128 10001 25 0.614066
128 10001 25 0.614011
128 10001 25 0.614865
128 10001 25 0.614712
128 10001 25 0.614986
128 10001 25 0.614516
128 10001 25 0.615120
128 10001 25 0.614829
128 10001 25 0.614919
128 10001 25 0.615464
128 10001 25 0.615542
128 10001 25 0.615366
128 10001 25 0.614143
128 10001 25 0.615117
128 10001 25 0.615627
128 10001 25 0.614983
128 10001 25 0.616223
128 10001 25 0.615981
128 10001 25 0.615302
128 10001 25 0.617461
128 10001 25 0.616658
128 10001 25 0.617663
128 10001 25 0.618463
128 10001 25 0.618197
128 10001 25 0.619362
128 10001 25 0.620114
128 10001 25 0.623442
128 10001 25 0.623995
128 10001 25 0.627739
128 10001 25 0.627413
128 10001 25 0.631602
128 10001 25 0.634255
128 10001 25 0.637490
128 10001 25 0.637386
128 10001 25 0.642364
128 10001 25 0.645013
128 10001 25 0.647928
128 10001 25 0.652988
128 10001 25 0.655914
128 10001 25 0.658028
128 10001 25 0.660849
128 10001 25 0.663989
128 10001 25 0.666798
128 10001 25 0.669943
128 10001 25 0.671118
128 10001 25 0.670766
128 10001 25 0.672039
128 10001 25 0.671353
128 10001 25 0.672799
128 10001 25 0.672834
128 10001 25 0.672787
256 10001 25 0.303946
256 10001 25 0.303067
256 10001 25 0.303567
256 10001 25 0.302608
256 10001 25 0.303939
256 10001 25 0.303245
256 10001 25 0.303976
256 10001 25 0.303981
256 10001 25 0.303534
256 10001 25 0.304017
256 10001 25 0.303855
256 10001 25 0.303841
256 10001 25 0.304196
256 10001 25 0.304397
256 10001 25 0.303657
256 10001 25 0.304694
256 10001 25 0.304843
256 10001 25 0.304392
256 10001 25 0.305180
256 10001 25 0.304408
256 10001 25 0.305711
256 10001 25 0.305802
256 10001 25 0.305936
256 10001 25 0.306018
256 10001 25 0.305902
256 10001 25 0.306557
256 10001 25 0.305848
256 10001 25 0.306882
256 10001 25 0.307479
256 10001 25 0.307394
256 10001 25 0.307034
256 10001 25 0.307781
256 10001 25 0.306745
256 10001 25 0.307317
256 10001 25 0.307432
256 10001 25 0.307916
256 10001 25 0.307766
256 10001 25 0.307729
256 10001 25 0.307294
256 10001 25 0.308040
256 10001 25 0.307817
256 10001 25 0.308204
256 10001 25 0.308231
256 10001 25 0.308493
256 10001 25 0.308531
256 10001 25 0.308332
256 10001 25 0.308426
256 10001 25 0.307629
256 10001 25 0.308379
256 10001 25 0.308858
256 10001 25 0.308360
256 10001 25 0.308128
256 10001 25 0.308443
256 10001 25 0.308187
256 10001 25 0.308686
256 10001 25 0.307977
256 10001 25 0.308478
256 10001 25 0.309214
256 10001 25 0.307729
256 10001 25 0.308654
256 10001 25 0.307847
256 10001 25 0.307857
256 10001 25 0.309128
256 10001 25 0.307719
256 10001 25 0.309157
256 10001 25 0.308851
256 10001 25 0.308307
256 10001 25 0.308488
256 10001 25 0.309109
256 10001 25 0.308167
256 10001 25 0.308336
256 10001 25 0.309756
256 10001 25 0.309442
256 10001 25 0.309608
256 10001 25 0.309905
256 10001 25 0.309251
256 10001 25 0.301209
256 10001 25 0.309865
256 10001 25 0.308505
256 10001 25 0.310634
256 10001 25 0.310384
256 10001 25 0.307705
256 10001 25 0.308278
256 10001 25 0.307934
256 10001 25 0.310290
256 10001 25 0.310296
256 10001 25 0.308530
256 10001 25 0.310505
256 10001 25 0.308648
256 10001 25 0.309090
256 10001 25 0.310754
256 10001 25 0.308932
256 10001 25 0.310813
256 10001 25 0.311215
256 10001 25 0.308943
256 10001 25 0.309288
256 10001 25 0.310653
256 10001 25 0.308340
256 10001 25 0.309049
256 10001 25 0.311487
256 10001 25 0.309269
256 10001 25 0.308267
256 10001 25 0.311288
256 10001 25 0.311431
256 10001 25 0.308661
256 10001 25 0.308408
256 10001 25 0.311035
256 10001 25 0.311530
256 10001 25 0.311443
256 10001 25 0.308677
256 10001 25 0.307986
256 10001 25 0.309361
256 10001 25 0.311512
256 10001 25 0.309080
256 10001 25 0.308166
256 10001 25 0.309191
256 10001 25 0.311979
256 10001 25 0.309368
256 10001 25 0.308808
256 10001 25 0.308987
256 10001 25 0.312324
256 10001 25 0.308688
256 10001 25 0.308985
256 10001 25 0.308997
256 10001 25 0.312404
256 10001 25 0.308968
256 10001 25 0.312514
256 10001 25 0.308416
256 10001 25 0.312402
256 10001 25 0.308746
256 10001 25 0.308546
256 10001 25 0.312245
256 10001 25 0.312331
256 10001 25 0.308289
256 10001 25 0.312603
256 10001 25 0.312219
256 10001 25 0.308825
256 10001 25 0.308480
256 10001 25 0.308862
256 10001 25 0.313158
256 10001 25 0.308945
256 10001 25 0.309432
256 10001 25 0.309192
256 10001 25 0.309425
256 10001 25 0.309049
256 10001 25 0.312771
256 10001 25 0.313065
256 10001 25 0.313087
256 10001 25 0.312746
256 10001 25 0.312927
256 10001 25 0.313413
256 10001 25 0.298899
256 10001 25 0.313171
256 10001 25 0.313133
256 10001 25 0.309511
256 10001 25 0.308354
256 10001 25 0.309700
256 10001 25 0.308572
256 10001 25 0.313506
256 10001 25 0.308682
256 10001 25 0.308935
256 10001 25 0.308144
256 10001 25 0.308655
256 10001 25 0.309513
256 10001 25 0.309075
256 10001 25 0.309581
256 10001 25 0.314333
256 10001 25 0.308800
256 10001 25 0.313524
256 10001 25 0.309601
256 10001 25 0.308823
256 10001 25 0.313810
256 10001 25 0.308726
256 10001 25 0.313634
256 10001 25 0.309181
256 10001 25 0.309751
256 10001 25 0.314593
256 10001 25 0.309445
256 10001 25 0.309651
256 10001 25 0.308916
256 10001 25 0.309881
256 10001 25 0.309212
256 10001 25 0.309606
256 10001 25 0.309774
256 10001 25 0.315172
256 10001 25 0.309261
256 10001 25 0.310327
256 10001 25 0.314695
256 10001 25 0.314905
256 10001 25 0.310537
256 10001 25 0.309118
256 10001 25 0.309102
256 10001 25 0.314562
256 10001 25 0.314560
256 10001 25 0.309971
256 10001 25 0.309394
256 10001 25 0.315660
256 10001 25 0.309726
256 10001 25 0.309906
256 10001 25 0.310197
256 10001 25 0.310059
256 10001 25 0.309981
256 10001 25 0.309745
256 10001 25 0.309379
256 10001 25 0.309405
256 10001 25 0.315358
256 10001 25 0.315512
256 10001 25 0.315193
256 10001 25 0.310024
256 10001 25 0.316160
256 10001 25 0.316318
256 10001 25 0.316280
256 10001 25 0.316664
256 10001 25 0.315823
256 10001 25 0.316592
256 10001 25 0.316262
256 10001 25 0.316100
256 10001 25 0.316243
256 10001 25 0.316058
256 10001 25 0.316131
256 10001 25 0.316917
256 10001 25 0.316692
256 10001 25 0.316572
256 10001 25 0.317042
256 10001 25 0.317268
256 10001 25 0.317236
256 10001 25 0.317467
256 10001 25 0.317001
256 10001 25 0.317273
256 10001 25 0.317621
256 10001 25 0.317603
256 10001 25 0.317318
256 10001 25 0.316966
256 10001 25 0.316973
256 10001 25 0.317424
256 10001 25 0.317881
256 10001 25 0.317074
256 10001 25 0.317108
256 10001 25 0.316926
256 10001 25 0.317416
256 10001 25 0.317632
256 10001 25 0.317687
256 10001 25 0.317588
256 10001 25 0.317629
256 10001 25 0.317414
256 10001 25 0.317899
256 10001 25 0.317619
256 10001 25 0.317372
256 10001 25 0.317971
256 10001 25 0.318001
256 10001 25 0.316869
256 10001 25 0.318918
256 10001 25 0.319597
256 10001 25 0.319520
256 10001 25 0.319711
256 10001 25 0.319673
512 10001 25 0.152652
512 10001 25 0.152146
512 10001 25 0.152204
512 10001 25 0.152317
512 10001 25 0.151826
512 10001 25 0.152499
512 10001 25 0.152162
512 10001 25 0.152314
512 10001 25 0.152537
512 10001 25 0.152706
512 10001 25 0.152865
512 10001 25 0.152902
512 10001 25 0.151766
512 10001 25 0.152357
512 10001 25 0.152503
512 10001 25 0.152905
512 10001 25 0.153214
512 10001 25 0.152868
512 10001 25 0.153293
512 10001 25 0.153023
512 10001 25 0.153105
512 10001 25 0.152761
512 10001 25 0.153639
512 10001 25 0.152889
512 10001 25 0.151865
512 10001 25 0.153072
512 10001 25 0.152409
512 10001 25 0.153722
512 10001 25 0.154931
512 10001 25 0.156215
512 10001 25 0.155664
512 10001 25 0.156497
512 10001 25 0.156701
512 10001 25 0.156299
512 10001 25 0.156631
512 10001 25 0.155848
512 10001 25 0.156700
512 10001 25 0.155417
512 10001 25 0.155852
512 10001 25 0.156517
512 10001 25 0.156426
512 10001 25 0.155632
512 10001 25 0.155812
512 10001 25 0.155536
512 10001 25 0.156880
512 10001 25 0.155769
512 10001 25 0.157043
512 10001 25 0.156445
512 10001 25 0.156111
512 10001 25 0.156193
512 10001 25 0.155676
512 10001 25 0.157226
512 10001 25 0.155887
512 10001 25 0.156208
512 10001 25 0.157070
512 10001 25 0.155834
512 10001 25 0.156347
512 10001 25 0.155750
512 10001 25 0.156972
512 10001 25 0.156110
512 10001 25 0.156107
512 10001 25 0.156963
512 10001 25 0.156705
512 10001 25 0.157141
512 10001 25 0.155874
512 10001 25 0.156726
512 10001 25 0.156695
512 10001 25 0.156166
512 10001 25 0.156590
512 10001 25 0.156268
512 10001 25 0.157213
512 10001 25 0.156866
512 10001 25 0.157310
512 10001 25 0.156463
512 10001 25 0.157310
512 10001 25 0.156038
512 10001 25 0.156606
512 10001 25 0.157218
512 10001 25 0.157258
512 10001 25 0.156824
512 10001 25 0.157372
512 10001 25 0.157161
512 10001 25 0.156917
512 10001 25 0.157442
512 10001 25 0.156607
512 10001 25 0.157509
512 10001 25 0.157483
512 10001 25 0.157179
512 10001 25 0.157701
512 10001 25 0.157164
512 10001 25 0.154977
512 10001 25 0.157353
512 10001 25 0.157195
512 10001 25 0.157312
512 10001 25 0.157325
512 10001 25 0.157898
512 10001 25 0.157467
512 10001 25 0.157783
512 10001 25 0.157541
512 10001 25 0.157158
512 10001 25 0.157549
512 10001 25 0.157144
512 10001 25 0.157303
512 10001 25 0.157483
512 10001 25 0.157661
512 10001 25 0.157945
512 10001 25 0.158219
512 10001 25 0.157518
512 10001 25 0.158505
512 10001 25 0.157162
512 10001 25 0.156864
512 10001 25 0.157725
512 10001 25 0.158475
512 10001 25 0.158016
512 10001 25 0.158823
512 10001 25 0.157815
512 10001 25 0.158246
512 10001 25 0.158526
512 10001 25 0.157804
512 10001 25 0.157681
512 10001 25 0.157827
512 10001 25 0.157956
512 10001 25 0.158909
512 10001 25 0.158431
512 10001 25 0.159338
512 10001 25 0.158386
512 10001 25 0.151696
512 10001 25 0.158042
512 10001 25 0.158970
512 10001 25 0.159445
512 10001 25 0.158750
512 10001 25 0.159634
512 10001 25 0.159698
512 10001 25 0.159496
512 10001 25 0.158677
512 10001 25 0.159666
512 10001 25 0.158577
512 10001 25 0.159454
512 10001 25 0.158149
512 10001 25 0.158612
512 10001 25 0.159438
512 10001 25 0.158721
512 10001 25 0.158015
512 10001 25 0.159609
512 10001 25 0.158239
512 10001 25 0.157315
512 10001 25 0.159308
512 10001 25 0.158378
512 10001 25 0.158476
512 10001 25 0.159600
512 10001 25 0.158317
512 10001 25 0.159012
512 10001 25 0.159119
512 10001 25 0.158774
512 10001 25 0.158734
512 10001 25 0.155827
512 10001 25 0.158476
512 10001 25 0.158549
512 10001 25 0.159284
512 10001 25 0.158269
512 10001 25 0.159953
512 10001 25 0.157926
512 10001 25 0.158789
512 10001 25 0.159729
512 10001 25 0.158475
512 10001 25 0.159159
512 10001 25 0.156035
512 10001 25 0.158356
512 10001 25 0.159883
512 10001 25 0.158091
512 10001 25 0.159118
512 10001 25 0.159666
512 10001 25 0.158096
512 10001 25 0.159249
512 10001 25 0.159722
512 10001 25 0.158209
512 10001 25 0.159402
512 10001 25 0.159515
512 10001 25 0.158792
512 10001 25 0.159352
512 10001 25 0.160599
512 10001 25 0.158736
512 10001 25 0.159481
512 10001 25 0.159905
512 10001 25 0.158842
512 10001 25 0.159211
512 10001 25 0.159985
512 10001 25 0.158586
512 10001 25 0.159507
512 10001 25 0.159654
512 10001 25 0.158904
512 10001 25 0.159477
512 10001 25 0.160366
512 10001 25 0.158416
512 10001 25 0.159788
512 10001 25 0.160469
512 10001 25 0.158984
512 10001 25 0.148007
512 10001 25 0.160314
512 10001 25 0.158421
512 10001 25 0.159875
512 10001 25 0.159914
512 10001 25 0.158862
512 10001 25 0.160147
512 10001 25 0.160683
512 10001 25 0.158575
512 10001 25 0.160482
512 10001 25 0.158886
512 10001 25 0.160320
512 10001 25 0.159003
512 10001 25 0.161056
512 10001 25 0.158958
512 10001 25 0.158362
512 10001 25 0.160729
512 10001 25 0.158705
512 10001 25 0.160728
512 10001 25 0.158389
512 10001 25 0.161243
512 10001 25 0.158795
512 10001 25 0.161447
512 10001 25 0.158560
512 10001 25 0.160505
512 10001 25 0.159123
512 10001 25 0.158568
512 10001 25 0.160588
512 10001 25 0.158773
512 10001 25 0.162046
512 10001 25 0.160551
512 10001 25 0.158987
512 10001 25 0.161572
512 10001 25 0.160550
512 10001 25 0.158583
512 10001 25 0.161695
512 10001 25 0.160940
512 10001 25 0.159443
512 10001 25 0.160747
512 10001 25 0.159245
512 10001 25 0.159279
512 10001 25 0.160965
512 10001 25 0.159346
512 10001 25 0.161394
512 10001 25 0.159098
512 10001 25 0.161333
512 10001 25 0.159776
512 10001 25 0.160940
512 10001 25 0.158851
512 10001 25 0.161468
512 10001 25 0.159364
512 10001 25 0.160970
512 10001 25 0.159235
512 10001 25 0.161536
512 10001 25 0.159065
512 10001 25 0.161250
512 10001 25 0.159403
512 10001 25 0.161071
512 10001 25 0.158639
512 10001 25 0.162035
512 10001 25 0.159005
512 10001 25 0.161615
512 10001 25 0.159647
512 10001 25 0.162447
512 10001 25 0.162082
512 10001 25 0.160085
512 10001 25 0.163014
512 10001 25 0.161445
512 10001 25 0.160216
512 10001 25 0.162067
512 10001 25 0.162307
512 10001 25 0.159810
512 10001 25 0.162570
512 10001 25 0.159759
512 10001 25 0.159582
512 10001 25 0.162565
512 10001 25 0.160357
512 10001 25 0.159747
512 10001 25 0.162533
512 10001 25 0.162689
512 10001 25 0.162516
512 10001 25 0.163490
512 10001 25 0.163385
512 10001 25 0.163489
512 10001 25 0.163347
512 10001 25 0.163772
512 10001 25 0.163103
512 10001 25 0.163781
512 10001 25 0.163819
512 10001 25 0.163266
512 10001 25 0.163613
512 10001 25 0.164042
512 10001 25 0.164261
512 10001 25 0.163979
512 10001 25 0.164309
512 10001 25 0.164270
512 10001 25 0.163619
512 10001 25 0.164554
512 10001 25 0.164620
512 10001 25 0.164413
512 10001 25 0.164413
512 10001 25 0.164140
512 10001 25 0.164655
512 10001 25 0.164528
512 10001 25 0.164802
512 10001 25 0.165296
512 10001 25 0.164345
512 10001 25 0.164018
512 10001 25 0.165031
512 10001 25 0.164901
512 10001 25 0.163972
512 10001 25 0.164682
512 10001 25 0.164219
512 10001 25 0.164677
512 10001 25 0.164769
512 10001 25 0.164639
512 10001 25 0.164938
512 10001 25 0.164491
512 10001 25 0.164849
512 10001 25 0.164500
512 10001 25 0.164505
512 10001 25 0.164227
512 10001 25 0.164653
512 10001 25 0.164769
512 10001 25 0.164474
512 10001 25 0.164600
512 10001 25 0.164152
512 10001 25 0.164801
512 10001 25 0.164865
512 10001 25 0.165037
512 10001 25 0.164685
512 10001 25 0.164904
512 10001 25 0.165061
512 10001 25 0.165150
512 10001 25 0.165189
512 10001 25 0.165157
512 10001 25 0.165124
512 10001 25 0.164680
512 10001 25 0.165117
512 10001 25 0.164474
512 10001 25 0.165695
512 10001 25 0.164769
512 10001 25 0.165243
512 10001 25 0.165448
512 10001 25 0.164801
512 10001 25 0.165300
512 10001 25 0.164903
512 10001 25 0.165240
512 10001 25 0.166671
512 10001 25 0.165537
512 10001 25 0.165471
512 10001 25 0.165251
512 10001 25 0.165542
512 10001 25 0.165419
512 10001 25 0.165280
512 10001 25 0.164988
512 10001 25 0.167154
512 10001 25 0.167459
512 10001 25 0.167146
512 10001 25 0.167161
512 10001 25 0.168127
512 10001 25 0.167543
512 10001 25 0.167851
512 10001 25 0.167756
512 10001 25 0.167860
512 10001 25 0.167725
512 10001 25 0.168691
512 10001 25 0.167667
512 10001 25 0.168297
512 10001 25 0.167861
512 10001 25 0.168503
512 10001 25 0.168776
512 10001 25 0.167702
512 10001 25 0.167982
512 10001 25 0.168267
512 10001 25 0.168401
512 10001 25 0.169065
512 10001 25 0.168976
512 10001 25 0.169099
512 10001 25 0.168376
512 10001 25 0.168158
512 10001 25 0.168852
512 10001 25 0.168409
512 10001 25 0.168938
512 10001 25 0.168461
512 10001 25 0.169188
512 10001 25 0.169173
512 10001 25 0.169308
512 10001 25 0.168954
512 10001 25 0.169196
512 10001 25 0.168836
512 10001 25 0.168898
512 10001 25 0.169227
512 10001 25 0.169421
512 10001 25 0.169432
512 10001 25 0.169206
512 10001 25 0.168658
512 10001 25 0.169213
512 10001 25 0.168574
512 10001 25 0.169670
512 10001 25 0.168750
512 10001 25 0.168795
512 10001 25 0.169217
512 10001 25 0.169490
512 10001 25 0.169907
512 10001 25 0.170942
512 10001 25 0.171181
512 10001 25 0.169840
512 10001 25 0.171282
512 10001 25 0.171496
512 10001 25 0.171690
512 10001 25 0.170745
512 10001 25 0.171181
512 10001 25 0.172789
512 10001 25 0.172370
512 10001 25 0.172387
512 10001 25 0.173042
512 10001 25 0.172305
512 10001 25 0.172639
512 10001 25 0.172368
512 10001 25 0.182424
512 10001 25 0.182288
512 10001 25 0.182319
512 10001 25 0.180393
512 10001 25 0.182461
512 10001 25 0.182901
512 10001 25 0.184519
512 10001 25 0.184553
512 10001 25 0.185159
512 10001 25 0.184933
512 10001 25 0.184706
512 10001 25 0.193760
512 10001 25 0.193410
512 10001 25 0.193655
512 10001 25 0.193869
512 10001 25 0.194033
512 10001 25 0.194798
512 10001 25 0.194778
512 10001 25 0.195735
512 10001 25 0.195718
512 10001 25 0.196408
512 10001 25 0.196667
512 10001 25 0.197050
512 10001 25 0.204127
512 10001 25 0.205392
512 10001 25 0.204998
512 10001 25 0.205806
512 10001 25 0.205788
512 10001 25 0.206358
512 10001 25 0.206558
512 10001 25 0.206126
512 10001 25 0.206687
512 10001 25 0.205830
512 10001 25 0.207368
512 10001 25 0.207404
512 10001 25 0.215648
512 10001 25 0.216370
512 10001 25 0.216954
512 10001 25 0.216373
512 10001 25 0.217123
512 10001 25 0.217129
512 10001 25 0.218104
512 10001 25 0.218473
512 10001 25 0.218538
512 10001 25 0.218298
512 10001 25 0.217861
512 10001 25 0.218491
512 10001 25 0.218624
512 10001 25 0.218697
512 10001 25 0.218091
512 10001 25 0.218751
512 10001 25 0.218658
512 10001 25 0.218610
512 10001 25 0.218814
512 10001 25 0.213058
512 10001 25 0.218993
512 10001 25 0.219231
512 10001 25 0.218968
512 10001 25 0.219240
512 10001 25 0.218777
512 10001 25 0.219336
512 10001 25 0.219397
512 10001 25 0.219028
512 10001 25 0.218822
512 10001 25 0.219249
512 10001 25 0.219392
512 10001 25 0.218743
512 10001 25 0.219502
512 10001 25 0.225925
512 10001 25 0.225989
512 10001 25 0.226174
512 10001 25 0.226128
512 10001 25 0.226267
512 10001 25 0.226312
512 10001 25 0.226353
512 10001 25 0.227998
512 10001 25 0.227997
512 10001 25 0.227914
512 10001 25 0.227656
512 10001 25 0.228537
512 10001 25 0.228487
512 10001 25 0.228430
512 10001 25 0.227888
512 10001 25 0.228129
512 10001 25 0.228858
512 10001 25 0.228605
512 10001 25 0.228215
512 10001 25 0.228773
512 10001 25 0.228822
512 10001 25 0.228637
512 10001 25 0.228524
512 10001 25 0.228029
512 10001 25 0.228680
512 10001 25 0.228434
512 10001 25 0.228677
1 10001 25 60.819236
2 10001 25 29.188955
2 10001 25 29.189106
4 10001 25 14.551402
4 10001 25 14.565469
4 10001 25 14.584566
4 10001 25 14.584070
8 10001 25 7.234051
8 10001 25 7.249234
8 10001 25 7.263563
8 10001 25 7.277831
8 10001 25 7.288035
8 10001 25 7.297223
8 10001 25 7.306202
8 10001 25 7.306241
16 10001 25 3.586312
16 10001 25 3.586346
16 10001 25 3.591165
16 10001 25 3.598554
16 10001 25 3.602406
16 10001 25 3.606406
16 10001 25 3.610835
16 10001 25 3.616344
16 10001 25 3.621893
16 10001 25 3.629719
16 10001 25 3.636561
16 10001 25 3.643465
16 10001 25 3.648008
16 10001 25 3.652149
16 10001 25 3.656996
16 10001 25 3.657090
32 10001 25 1.791137
32 10001 25 1.793195
32 10001 25 1.794058
32 10001 25 1.795402
32 10001 25 1.796549
32 10001 25 1.797694
32 10001 25 1.794956
32 10001 25 1.798310
32 10001 25 1.798855
32 10001 25 1.799730
32 10001 25 1.800211
32 10001 25 1.801190
32 10001 25 1.802816
32 10001 25 1.803272
32 10001 25 1.805019
32 10001 25 1.805962
32 10001 25 1.806899
32 10001 25 1.806811
32 10001 25 1.809854
32 10001 25 1.811880
32 10001 25 1.815161
32 10001 25 1.817412
32 10001 25 1.819281
32 10001 25 1.821706
32 10001 25 1.824909
32 10001 25 1.829061
32 10001 25 1.832563
32 10001 25 1.836182
32 10001 25 1.837854
32 10001 25 1.839859
32 10001 25 1.842210
32 10001 25 1.842143
64 10001 25 0.988192
64 10001 25 0.988312
64 10001 25 0.988461
64 10001 25 0.988774
64 10001 25 0.988533
64 10001 25 0.988506
64 10001 25 0.988896
64 10001 25 0.989178
64 10001 25 0.989095
64 10001 25 0.988894
64 10001 25 0.989037
64 10001 25 0.988865
64 10001 25 0.989356
64 10001 25 0.989031
64 10001 25 0.989181
64 10001 25 0.988986
64 10001 25 0.988883
64 10001 25 0.989199
64 10001 25 0.989215
64 10001 25 0.989040
64 10001 25 0.989102
64 10001 25 0.989131
64 10001 25 0.989215
64 10001 25 0.989048
64 10001 25 0.989456
64 10001 25 0.989620
64 10001 25 0.989153
64 10001 25 0.989528
64 10001 25 0.989318
64 10001 25 0.989715
64 10001 25 0.990164
64 10001 25 0.990322
64 10001 25 0.991239
64 10001 25 0.991825
64 10001 25 0.991997
64 10001 25 0.991980
64 10001 25 0.992672
64 10001 25 0.992963
64 10001 25 0.993006
64 10001 25 0.993674
64 10001 25 0.993532
64 10001 25 0.993986
64 10001 25 0.994176
64 10001 25 0.995065
64 10001 25 0.995516
64 10001 25 0.996406
64 10001 25 0.996411
64 10001 25 0.997647
64 10001 25 0.997448
64 10001 25 0.997862
64 10001 25 0.999064
64 10001 25 1.000586
64 10001 25 1.001807
64 10001 25 1.002699
64 10001 25 1.003319
64 10001 25 1.005089
64 10001 25 1.007175
64 10001 25 1.008445
64 10001 25 1.011020
64 10001 25 1.012098
64 10001 25 1.012976
64 10001 25 1.014256
64 10001 25 1.015440
64 10001 25 1.015184
128 10001 25 0.612569
128 10001 25 0.612278
128 10001 25 0.613194
128 10001 25 0.613567
128 10001 25 0.613020
128 10001 25 0.616815
128 10001 25 0.616304
128 10001 25 0.616998
128 10001 25 0.621767
128 10001 25 0.621008
128 10001 25 0.621049
128 10001 25 0.622413
128 10001 25 0.622055
128 10001 25 0.622934
128 10001 25 0.622839
128 10001 25 0.623093
128 10001 25 0.622429
128 10001 25 0.623052
128 10001 25 0.622806
128 10001 25 0.623084
128 10001 25 0.623518
128 10001 25 0.622854
128 10001 25 0.623345
128 10001 25 0.623107
128 10001 25 0.623639
128 10001 25 0.622984
128 10001 25 0.622680
128 10001 25 0.622980
128 10001 25 0.623995
128 10001 25 0.623886
128 10001 25 0.623300
128 10001 25 0.623830
128 10001 25 0.623536
128 10001 25 0.623101
128 10001 25 0.624099
128 10001 25 0.623777
128 10001 25 0.624227
128 10001 25 0.623688
128 10001 25 0.624141
128 10001 25 0.624028
128 10001 25 0.623875
128 10001 25 0.623836
128 10001 25 0.624036
128 10001 25 0.623923
128 10001 25 0.624451
128 10001 25 0.624255
128 10001 25 0.624349
128 10001 25 0.624648
128 10001 25 0.624301
128 10001 25 0.624599
128 10001 25 0.624768
128 10001 25 0.624670
128 10001 25 0.625032
128 10001 25 0.624935
128 10001 25 0.625196
128 10001 25 0.625524
128 10001 25 0.624800
128 10001 25 0.625617
128 10001 25 0.625759
128 10001 25 0.625665
128 10001 25 0.625229
128 10001 25 0.624797
128 10001 25 0.624995
128 10001 25 0.625763
128 10001 25 0.625369
128 10001 25 0.625715
128 10001 25 0.625299
128 10001 25 0.626236
128 10001 25 0.626250
128 10001 25 0.626384
128 10001 25 0.626460
128 10001 25 0.625942
128 10001 25 0.625931
128 10001 25 0.625913
128 10001 25 0.626907
128 10001 25 0.626238
128 10001 25 0.627167
128 10001 25 0.627314
128 10001 25 0.627551
128 10001 25 0.626600
128 10001 25 0.626743
128 10001 25 0.627366
128 10001 25 0.627497
128 10001 25 0.628036
128 10001 25 0.628036
128 10001 25 0.630072
128 10001 25 0.629839
128 10001 25 0.623038
128 10001 25 0.630524
128 10001 25 0.631559
128 10001 25 0.632310
128 10001 25 0.632462
128 10001 25 0.632955
128 10001 25 0.633446
128 10001 25 0.633164
128 10001 25 0.634292
128 10001 25 0.634210
128 10001 25 0.638245
128 10001 25 0.638139
128 10001 25 0.641063
128 10001 25 0.643610
128 10001 25 0.641490
128 10001 25 0.647901
128 10001 25 0.653211
128 10001 25 0.652940
128 10001 25 0.659222
128 10001 25 0.659098
128 10001 25 0.661742
128 10001 25 0.665484
128 10001 25 0.668829
128 10001 25 0.670103
128 10001 25 0.675290
128 10001 25 0.675915
128 10001 25 0.679604
128 10001 25 0.681436
128 10001 25 0.683381
128 10001 25 0.684376
128 10001 25 0.689474
128 10001 25 0.691263
128 10001 25 0.694070
128 10001 25 0.695022
128 10001 25 0.696618
128 10001 25 0.697953
128 10001 25 0.700095
128 10001 25 0.700062
128 10001 25 0.701980
128 10001 25 0.701195
128 10001 25 0.701746
256 10001 25 0.304605
256 10001 25 0.304482
256 10001 25 0.304541
256 10001 25 0.304352
256 10001 25 0.304655
256 10001 25 0.304635
256 10001 25 0.304549
256 10001 25 0.304546
256 10001 25 0.304983
256 10001 25 0.304795
256 10001 25 0.304796
256 10001 25 0.304152
256 10001 25 0.304436
256 10001 25 0.304097
256 10001 25 0.304615
256 10001 25 0.304954
256 10001 25 0.304882
256 10001 25 0.304726
256 10001 25 0.304816
256 10001 25 0.304948
256 10001 25 0.305227
256 10001 25 0.304654
256 10001 25 0.305153
256 10001 25 0.305285
256 10001 25 0.305007
256 10001 25 0.304024
256 10001 25 0.304725
256 10001 25 0.303297
256 10001 25 0.305351
