p n nt time
128 128128 250 970.424785
128 128128 250 970.519210
128 128128 250 970.547341
128 128128 250 970.608336
128 128128 250 971.164999
128 128128 250 971.252478
128 128128 250 971.269272
128 128128 250 971.324100
128 128128 250 971.796327
128 128128 250 971.856463
128 128128 250 971.968110
128 128128 250 972.079355
128 128128 250 972.467934
128 128128 250 972.540208
128 128128 250 972.625106
128 128128 250 972.625961
128 128128 250 973.260430
128 128128 250 973.276301
128 128128 250 973.331087
128 128128 250 973.428126
128 128128 250 973.932190
128 128128 250 973.934517
128 128128 250 973.985205
128 128128 250 973.992227
128 128128 250 974.491570
128 128128 250 974.521748
128 128128 250 974.582261
128 128128 250 974.750795
128 128128 250 975.135487
128 128128 250 975.255830
128 128128 250 975.297766
128 128128 250 975.369166
128 128128 250 975.817535
128 128128 250 975.819995
128 128128 250 975.822682
128 128128 250 975.849511
128 128128 250 975.883163
128 128128 250 976.004537
128 128128 250 976.450655
128 128128 250 976.451868
128 128128 250 976.526972
128 128128 250 976.630536
128 128128 250 977.075250
128 128128 250 977.109244
128 128128 250 977.172496
128 128128 250 977.263261
128 128128 250 977.676015
128 128128 250 977.751418
128 128128 250 977.783735
128 128128 250 977.856740
128 128128 250 978.360017
128 128128 250 978.376461
128 128128 250 978.538929
128 128128 250 978.708821
128 128128 250 979.107383
128 128128 250 979.191544
128 128128 250 979.323966
128 128128 250 979.560569
128 128128 250 979.654783
128 128128 250 979.731963
128 128128 250 980.021440
128 128128 250 980.026473
128 128128 250 980.040488
128 128128 250 980.125975
128 128128 250 980.509521
128 128128 250 980.529440
128 128128 250 981.139428
128 128128 250 981.683655
128 128128 250 982.158415
128 128128 250 982.173144
128 128128 250 982.324543
128 128128 250 982.363581
128 128128 250 982.374191
128 128128 250 982.390798
128 128128 250 982.622617
128 128128 250 983.020519
128 128128 250 983.823471
128 128128 250 985.254151
128 128128 250 986.128925
128 128128 250 986.521634
128 128128 250 986.712301
128 128128 250 986.815014
128 128128 250 986.964893
128 128128 250 986.981053
128 128128 250 986.982535
128 128128 250 986.990999
128 128128 250 986.991756
128 128128 250 988.784888
128 128128 250 989.100311
128 128128 250 989.102667
128 128128 250 989.140102
128 128128 250 989.304133
128 128128 250 989.306353
128 128128 250 989.308916
128 128128 250 989.315497
128 128128 250 989.383994
128 128128 250 989.591114
128 128128 250 989.743406
128 128128 250 989.749971
128 128128 250 989.772213
2 total processes killed (some possibly by mpirun during cleanup)
1 1001 250 4.845267
2 2002 250 9.238579
2 2002 250 9.238667
4 4004 250 18.738262
4 4004 250 18.741046
4 4004 250 18.744317
4 4004 250 18.743829
8 8008 250 37.533090
8 8008 250 37.542195
8 8008 250 37.550910
8 8008 250 37.560368
8 8008 250 37.566498
8 8008 250 37.572647
8 8008 250 37.578234
8 8008 250 37.578271
16 16016 250 73.953561
16 16016 250 73.965542
16 16016 250 73.977410
16 16016 250 73.988101
16 16016 250 74.000502
16 16016 250 74.013445
16 16016 250 74.024052
16 16016 250 74.037190
16 16016 250 74.049062
16 16016 250 74.060195
16 16016 250 74.072477
16 16016 250 74.083738
16 16016 250 74.095977
16 16016 250 74.107473
16 16016 250 74.119261
16 16016 250 74.119245
32 32032 250 171.741670
32 32032 250 171.884316
32 32032 250 172.027218
32 32032 250 172.168229
32 32032 250 172.285589
32 32032 250 172.315363
32 32032 250 172.320909
32 32032 250 172.454079
32 32032 250 172.460936
32 32032 250 172.461569
32 32032 250 172.606566
32 32032 250 172.607604
32 32032 250 172.623872
32 32032 250 172.750035
32 32032 250 172.751975
32 32032 250 172.793604
32 32032 250 172.793525
32 32032 250 172.891655
32 32032 250 172.899056
32 32032 250 173.032424
32 32032 250 173.043683
32 32032 250 173.175778
32 32032 250 173.185180
32 32032 250 173.321094
32 32032 250 173.326117
32 32032 250 173.465543
32 32032 250 173.466659
32 32032 250 173.610965
32 32032 250 173.610810
32 32032 250 173.756569
32 32032 250 173.756821
32 32032 250 173.756773
64 64064 250 390.956632
64 64064 250 391.300630
64 64064 250 391.641630
64 64064 250 391.993644
64 64064 250 392.286756
64 64064 250 392.325518
64 64064 250 392.325496
64 64064 250 392.350417
64 64064 250 392.608080
64 64064 250 392.924847
64 64064 250 393.253317
64 64064 250 393.583142
64 64064 250 393.889065
64 64064 250 394.190136
64 64064 250 394.482036
64 64064 250 394.729252
64 64064 250 395.041231
64 64064 250 395.370991
64 64064 250 395.999701
64 64064 250 396.331062
64 64064 250 396.460193
64 64064 250 396.616194
64 64064 250 396.766548
