p n nt time
256 10001 100 0.274161
256 10001 100 0.272748
256 10001 100 0.273674
256 10001 100 0.273300
256 10001 100 0.272806
256 10001 100 0.273047
256 10001 100 0.273323
256 10001 100 0.274155
256 10001 100 0.272764
256 10001 100 0.273588
256 10001 100 0.272954
256 10001 100 0.272911
256 10001 100 0.274538
256 10001 100 0.273167
256 10001 100 0.274354
256 10001 100 0.272826
256 10001 100 0.273443
256 10001 100 0.272768
256 10001 100 0.272929
256 10001 100 0.274513
256 10001 100 0.273295
256 10001 100 0.274319
256 10001 100 0.272695
256 10001 100 0.273488
256 10001 100 0.272754
256 10001 100 0.272982
256 10001 100 0.274519
256 10001 100 0.273094
256 10001 100 0.274566
256 10001 100 0.272745
256 10001 100 0.273414
256 10001 100 0.273556
256 10001 100 0.272863
256 10001 100 0.274765
256 10001 100 0.273104
256 10001 100 0.272816
256 10001 100 0.273261
256 10001 100 0.272834
256 10001 100 0.273257
256 10001 100 0.274613
256 10001 100 0.272790
256 10001 100 0.273329
256 10001 100 0.272831
256 10001 100 0.273963
256 10001 100 0.272828
256 10001 100 0.273349
256 10001 100 0.272835
256 10001 100 0.274889
256 10001 100 0.274943
256 10001 100 0.274917
256 10001 100 0.274680
256 10001 100 0.272911
256 10001 100 0.273417
256 10001 100 0.272781
256 10001 100 0.274878
256 10001 100 0.273013
256 10001 100 0.273401
256 10001 100 0.272828
256 10001 100 0.272851
256 10001 100 0.273434
256 10001 100 0.273053
256 10001 100 0.272719
256 10001 100 0.273505
256 10001 100 0.273030
256 10001 100 0.273906
256 10001 100 0.273493
256 10001 100 0.273191
256 10001 100 0.274969
256 10001 100 0.273829
256 10001 100 0.273996
256 10001 100 0.272743
256 10001 100 0.272843
256 10001 100 0.273980
256 10001 100 0.273933
256 10001 100 0.275235
256 10001 100 0.275316
256 10001 100 0.275574
256 10001 100 0.275507
256 10001 100 0.275763
256 10001 100 0.275913
256 10001 100 0.276083
256 10001 100 0.276083
256 10001 100 0.275955
256 10001 100 0.276244
256 10001 100 0.277165
256 10001 100 0.277080
256 25001 100 1.730542
256 25001 100 1.731378
256 25001 100 1.731841
256 25001 100 1.732100
256 25001 100 1.732323
256 25001 100 1.732316
256 25001 100 1.732695
256 25001 100 1.732981
256 25001 100 1.732983
256 25001 100 1.732925
256 25001 100 1.733100
256 25001 100 1.733150
256 25001 100 1.732986
256 25001 100 1.733079
256 25001 100 1.733374
256 25001 100 1.733163
256 25001 100 1.733494
256 25001 100 1.733250
256 25001 100 1.733242
256 25001 100 1.733562
256 25001 100 1.733487
256 25001 100 1.733497
256 25001 100 1.733546
256 25001 100 1.733777
256 25001 100 1.733722
256 25001 100 1.733882
256 25001 100 1.733863
256 25001 100 1.733872
256 25001 100 1.733892
256 25001 100 1.733724
256 25001 100 1.734015
256 25001 100 1.733894
256 25001 100 1.734121
256 25001 100 1.733869
256 25001 100 1.734006
256 25001 100 1.734151
256 25001 100 1.734343
256 25001 100 1.734191
256 25001 100 1.734218
256 25001 100 1.734243
256 25001 100 1.734280
256 25001 100 1.734579
256 25001 100 1.734260
256 25001 100 1.734198
256 25001 100 1.734343
256 25001 100 1.734173
256 25001 100 1.734452
256 25001 100 1.734258
256 25001 100 1.734513
256 25001 100 1.734390
256 25001 100 1.734510
256 25001 100 1.734553
256 25001 100 1.734518
256 25001 100 1.734645
256 25001 100 1.734737
256 25001 100 1.734887
256 25001 100 1.734624
256 25001 100 1.734626
256 25001 100 1.734710
256 25001 100 1.734530
256 25001 100 1.734924
256 25001 100 1.734584
256 25001 100 1.734618
256 25001 100 1.735122
256 25001 100 1.735029
256 25001 100 1.734669
256 25001 100 1.734767
256 25001 100 1.735030
256 25001 100 1.735274
256 25001 100 1.735129
256 25001 100 1.735094
256 25001 100 1.734738
256 25001 100 1.735162
256 25001 100 1.735497
256 25001 100 1.735133
256 25001 100 1.734762
256 25001 100 1.735539
256 25001 100 1.735508
256 25001 100 1.735345
256 25001 100 1.734731
256 25001 100 1.735661
256 25001 100 1.734751
256 25001 100 1.735539
256 25001 100 1.734691
256 25001 100 1.735957
256 25001 100 1.735788
256 25001 100 1.734698
256 25001 100 1.735976
256 25001 100 1.734687
256 25001 100 1.735872
256 25001 100 1.734954
256 25001 100 1.735209
256 25001 100 1.735904
256 25001 100 1.735034
256 25001 100 1.735028
256 25001 100 1.736012
256 25001 100 1.736122
256 25001 100 1.735989
256 25001 100 1.736096
256 25001 100 1.736036
256 25001 100 1.736142
256 25001 100 1.736135
256 25001 100 1.736247
256 25001 100 1.736121
256 25001 100 1.736277
256 25001 100 1.736058
256 25001 100 1.736438
256 25001 100 1.736473
256 25001 100 1.736271
256 25001 100 1.736452
256 25001 100 1.736357
256 25001 100 1.736594
256 25001 100 1.736104
256 25001 100 1.736493
256 25001 100 1.736293
256 25001 100 1.736376
256 25001 100 1.736525
256 25001 100 1.736259
256 25001 100 1.736554
256 25001 100 1.736225
256 25001 100 1.736630
256 25001 100 1.736317
256 25001 100 1.736686
256 25001 100 1.736408
256 25001 100 1.736741
256 25001 100 1.736837
256 25001 100 1.736301
256 25001 100 1.736671
256 25001 100 1.736882
256 25001 100 1.736389
256 25001 100 1.736788
256 25001 100 1.736845
256 25001 100 1.736925
256 25001 100 1.736871
256 25001 100 1.736859
256 25001 100 1.736940
256 25001 100 1.736783
256 25001 100 1.736637
256 25001 100 1.736950
256 25001 100 1.737252
256 25001 100 1.737248
256 25001 100 1.737337
256 25001 100 1.737860
256 25001 100 1.737952
256 25001 100 1.737770
256 25001 100 1.737873
256 25001 100 1.738078
256 25001 100 1.738509
256 25001 100 1.738421
256 25001 100 1.738363
256 25001 100 1.738466
256 25001 100 1.738685
